Run ID,Fuel Use: Natural Gas: Total (MBtu),End Use: Natural Gas: Heating (MBtu),End Use: Natural Gas: Hot Water (MBtu),End Use: Natural Gas: Range/Oven (MBtu),Load: Heating: Delivered (MBtu),Load: Hot Water: Delivered (MBtu),Load: Hot Water: Tank Losses (MBtu)
2882,58.681,46.413,12.268,0.0,37.564,7.492,2.15
6846,40.829,30.364,8.094,2.371,28.209,2.586,3.685
7994,106.642,81.87,15.68,0.0,67.156,8.075,4.072
11819,33.96,22.264,9.564,2.132,20.929,3.608,3.801
6248,49.79,28.466,15.4,0.0,26.799,8.005,3.912
11025,19.258,13.612,5.646,0.0,11.052,0.0,4.37
10365,81.567,72.491,6.705,2.371,55.848,2.961,2.321
7108,67.659,39.587,11.5,0.0,37.492,4.999,3.91
9092,76.837,68.193,5.979,2.665,50.814,4.509,0.0
2822,98.81,88.599,8.079,2.132,68.588,4.258,2.106
12264,61.943,45.902,13.265,2.776,37.705,6.272,4.004
8716,102.564,86.425,12.808,3.331,81.645,5.991,3.932
3904,28.973,15.879,10.429,2.665,12.809,4.367,3.713
11627,83.577,72.699,8.843,0.0,59.495,2.884,3.967
811,11.556,6.599,4.956,0.0,6.198,0.0,3.84
4913,76.753,58.955,14.847,2.951,48.281,7.684,3.818
11415,60.176,53.466,6.71,0.0,50.344,5.06,0.0
1039,34.681,23.259,9.051,2.371,15.813,3.061,3.951
1805,119.729,104.328,12.798,2.603,98.769,6.493,3.41
10391,52.876,33.521,19.355,0.0,27.644,11.36,3.633
8988,117.347,86.498,23.916,0.0,66.892,14.574,3.858
449,47.902,31.175,13.474,3.254,29.161,6.777,3.661
7761,6.972,4.059,2.913,0.0,3.348,0.0,2.296
8729,63.723,44.553,13.893,3.331,30.289,6.981,3.77
1496,41.852,35.259,6.593,0.0,27.66,4.972,0.0
5036,77.313,59.323,17.989,0.0,55.687,10.162,3.774
2021,6.168,6.168,0.0,0.0,5.08,0.0,0.0
482,196.5,188.169,6.434,1.897,139.29,2.777,2.295
5660,15.913,4.215,9.327,2.371,3.383,3.487,3.739
2445,35.572,22.558,10.055,2.959,17.071,5.962,1.964
10168,133.315,110.86,22.455,0.0,91.415,15.759,1.928
4580,26.612,13.235,10.532,2.845,10.136,4.27,3.89
1234,45.568,38.097,4.625,2.845,31.298,3.488,0.0
6011,77.848,66.579,11.269,0.0,62.501,4.963,3.767
3563,11.313,5.838,5.475,0.0,4.227,0.0,4.242
6223,137.547,122.527,11.929,0.0,115.975,5.558,3.673
2683,42.146,28.082,11.399,2.665,22.599,4.955,3.875
3335,56.7,43.765,12.935,0.0,27.027,6.115,3.896
4322,92.854,81.198,8.881,2.776,66.973,5.084,1.915
11618,119.342,95.693,17.332,3.688,77.763,9.622,3.79
6475,108.801,80.167,20.393,4.145,62.574,12.503,3.277
11244,15.304,7.404,7.901,0.0,6.96,2.497,3.624
1802,93.812,86.092,7.72,0.0,81.478,4.005,2.081
8381,20.16,7.796,10.232,2.132,5.195,3.85,4.078
218,26.351,13.74,12.61,0.0,11.269,5.841,3.928
11412,101.756,75.374,22.237,4.145,71.353,13.288,3.919
11620,46.888,33.407,13.481,0.0,25.889,7.036,3.408
3903,107.261,91.501,12.669,0.0,75.407,6.073,3.741
1668,142.8,129.267,8.924,2.371,100.839,3.006,3.901
7759,206.397,188.012,15.153,3.232,154.315,8.043,3.683
10534,54.181,47.99,6.191,0.0,39.585,2.762,2.118
12051,146.511,125.528,14.554,3.878,95.705,10.976,0.0
10362,46.922,33.983,9.742,3.198,31.673,5.679,1.999
7933,52.137,39.118,13.019,0.0,31.501,6.304,3.782
10150,172.961,153.252,19.708,0.0,124.042,11.548,3.642
4325,48.035,37.308,8.596,2.132,28.365,2.88,3.779
6472,106.284,93.743,10.32,2.221,72.567,4.244,3.752
1465,68.849,53.399,12.253,3.198,50.523,5.494,3.999
4117,28.764,15.791,9.04,0.0,12.989,3.038,3.966
2684,26.509,23.559,2.949,0.0,18.683,2.224,0.0
3756,50.856,41.617,9.239,0.0,38.634,5.078,2.204
11875,66.484,26.599,15.45,3.551,24.836,8.278,3.69
1001,12.35,7.088,5.262,0.0,4.819,0.0,4.077
4573,75.317,60.154,12.387,2.776,47.005,5.602,3.994
1233,24.467,11.457,10.345,2.665,8.84,4.085,3.93
4741,35.245,25.069,10.176,0.0,19.493,4.033,3.851
9862,125.878,104.434,17.756,3.688,85.887,10.463,3.277
6016,37.253,26.8,10.454,0.0,24.843,4.273,3.825
10953,134.216,105.028,18.243,3.688,80.853,10.398,3.719
2670,84.018,74.483,9.535,0.0,69.397,3.786,3.564
11881,28.597,20.635,7.962,0.0,17.022,2.383,3.785
8944,33.786,21.761,9.18,2.845,20.19,3.47,3.642
3590,131.522,111.076,11.925,2.776,90.32,5.552,3.687
8178,57.425,37.878,16.997,0.0,25.75,9.253,3.914
5203,73.624,57.553,11.674,2.776,54.168,5.258,3.786
2026,62.241,55.211,4.66,2.371,45.085,3.514,0.0
7766,74.771,59.83,14.941,0.0,48.942,7.78,3.795
1491,16.894,2.457,11.183,3.254,1.877,6.767,2.048
5031,57.299,39.859,13.732,0.0,31.233,6.919,3.719
11424,30.211,16.126,11.42,2.665,13.296,5.09,3.757
820,32.04,25.243,6.797,0.0,20.732,3.201,2.156
12093,16.002,4.265,8.892,2.845,4.054,3.908,2.98
11616,94.464,81.846,9.835,2.783,66.508,3.836,3.784
3109,83.005,58.967,19.894,4.145,47.995,11.519,3.893
478,9.496,0.051,9.445,0.0,0.042,3.82,3.497
4748,78.955,60.182,15.541,3.232,56.941,8.138,3.84
9057,24.51,5.265,15.914,3.331,4.2,8.599,3.729
6823,47.471,37.589,9.881,0.0,29.99,3.745,3.911
10192,74.186,47.357,20.814,0.0,38.839,12.268,3.838
12403,46.529,17.561,28.969,0.0,16.616,18.55,3.866
10354,86.634,76.167,10.467,0.0,71.636,4.463,3.646
3599,146.123,126.85,16.041,3.232,104.297,8.817,3.547
10166,107.093,95.911,11.183,0.0,74.39,4.803,3.816
1498,27.65,13.365,11.918,2.367,10.938,5.705,3.528
12067,69.807,43.939,13.908,3.331,35.528,7.001,3.774
2813,85.178,70.011,12.581,2.586,57.474,6.293,3.453
5497,70.435,55.039,12.81,2.586,45.058,6.297,3.627
6212,32.25,14.675,14.321,3.254,11.12,7.375,3.72
8388,50.963,33.716,17.248,0.0,31.619,9.556,3.805
11843,179.231,155.935,16.335,2.951,128.628,9.034,3.556
10991,33.38,23.931,9.45,0.0,17.584,5.19,2.257
8986,76.915,61.728,12.602,2.586,58.425,6.311,3.452
9854,43.489,24.689,18.8,0.0,19.07,12.618,2.199
6020,79.71,58.023,17.808,3.878,54.003,9.901,3.894
3552,66.254,44.373,14.597,3.232,41.587,7.46,3.848
2480,105.626,63.508,23.558,4.974,52.077,14.353,3.877
1205,98.045,79.429,12.75,2.776,75.169,6.193,3.685
6444,38.169,11.278,26.891,0.0,9.303,19.128,2.053
11629,16.305,5.312,10.993,0.0,4.383,4.441,4.076
3136,51.858,38.988,9.672,3.198,30.38,5.605,2.014
1453,178.978,165.292,10.91,2.776,135.4,4.744,3.665
3304,18.296,12.741,5.556,0.0,10.39,0.0,4.304
12058,33.817,14.843,13.509,2.586,13.81,6.478,3.988
5007,127.817,119.851,5.647,2.319,93.381,2.603,1.848
5463,85.898,78.297,5.746,1.856,63.763,2.422,2.105
7334,33.636,19.589,11.382,2.665,15.31,4.996,3.822
8972,44.045,35.561,8.485,0.0,24.011,2.927,3.647
4783,64.893,56.323,8.57,0.0,46.03,2.724,3.881
6488,19.573,5.127,11.781,2.665,4.224,5.489,3.637
8512,19.873,19.873,0.0,0.0,14.618,0.0,0.0
10505,34.543,28.389,3.783,2.371,26.872,2.853,0.0
4589,108.316,90.572,14.413,3.331,72.993,7.456,3.709
10353,47.577,38.88,8.697,0.0,29.307,2.775,3.963
7902,10.848,5.377,5.472,0.0,4.349,0.0,4.24
10195,67.825,55.688,10.005,2.132,45.305,3.987,3.764
1833,17.44,12.018,5.422,0.0,9.095,0.0,4.197
11275,109.336,90.725,15.379,3.232,67.291,8.106,3.746
827,11.752,5.96,5.792,0.0,4.413,0.0,4.488
229,15.676,10.099,5.577,0.0,8.201,0.0,4.321
4119,24.49,13.494,10.995,0.0,10.897,6.507,2.159
8975,55.838,47.195,6.324,2.319,44.671,2.851,2.134
8149,12.508,0.482,9.181,2.845,0.392,3.412,3.701
2473,35.704,24.504,8.829,2.371,19.856,2.767,4.074
5656,46.567,33.379,10.716,0.0,26.896,4.511,3.791
5464,63.919,45.986,8.745,2.221,43.28,4.796,2.097
3793,14.048,8.947,5.101,0.0,8.467,0.0,3.948
2641,68.976,57.154,9.046,2.776,46.902,5.052,2.078
10962,121.104,92.044,29.06,0.0,85.83,18.503,3.893
6685,45.322,34.781,10.541,0.0,28.508,4.523,3.634
10708,60.286,40.609,16.445,3.232,38.11,8.91,3.829
7565,40.925,33.478,7.447,0.0,31.051,5.616,0.0
5232,135.703,117.048,15.423,3.232,95.983,8.072,3.862
6671,17.935,10.208,7.727,0.0,9.508,3.898,2.192
1666,56.088,46.002,10.086,0.0,37.888,4.044,3.771
818,50.318,40.642,7.78,1.897,24.379,2.271,3.756
8981,62.256,51.747,10.509,0.0,35.179,4.607,3.534
3555,70.896,57.911,12.985,0.0,46.357,8.063,2.171
2487,60.008,45.604,11.629,2.776,37.073,5.081,3.928
4770,82.359,59.796,16.452,3.232,56.35,8.779,3.966
1030,86.78,69.153,14.67,2.956,56.89,7.36,4.005
672,114.112,89.391,12.769,2.959,73.543,6.564,3.328
6215,47.511,29.958,14.321,3.232,28.281,7.211,3.872
3427,5.194,2.112,3.082,0.0,1.973,0.0,2.43
11338,11.62,5.98,5.64,0.0,5.587,0.0,4.37
4602,16.345,6.476,9.869,0.0,6.13,3.904,3.742
532,87.087,73.294,11.127,2.665,59.639,4.541,4.08
1142,89.275,72.441,13.581,3.254,56.101,6.973,3.549
3615,72.673,38.873,25.066,4.974,36.798,15.521,3.897
11936,27.252,13.966,11.065,2.221,11.441,4.853,3.72
364,50.221,40.261,7.828,2.132,23.969,4.067,2.103
9579,47.633,36.794,8.089,1.856,34.421,2.17,4.097
3043,75.406,64.02,9.165,2.221,52.539,3.269,3.832
156,101.965,92.793,7.04,2.132,76.276,3.545,2.004
1714,38.331,29.419,8.912,0.0,19.974,3.24,3.665
390,59.51,38.373,21.137,0.0,29.497,13.005,3.369
10448,31.488,21.273,10.214,0.0,17.262,4.268,3.645
7625,32.364,18.393,11.012,2.959,17.196,6.512,2.168
2165,14.135,3.057,8.707,2.371,2.597,3.082,3.664
5340,59.749,52.838,6.911,0.0,42.952,5.212,0.0
7073,30.844,3.668,15.373,3.878,3.354,9.839,2.277
1384,49.522,37.805,8.873,2.845,25.702,3.407,3.467
5516,67.799,50.172,17.627,0.0,46.922,9.869,3.786
10810,28.711,19.187,9.524,0.0,15.827,3.81,3.569
7241,53.544,34.619,15.671,3.254,28.456,7.964,4.162
955,27.831,15.134,10.032,2.665,11.169,4.064,3.709
4259,105.966,96.157,7.954,1.856,75.014,2.104,4.052
8494,54.418,25.486,21.654,4.145,24.123,13.011,3.763
2992,47.024,33.394,9.506,2.783,31.068,3.073,4.284
9774,30.847,21.636,8.272,0.0,20.478,2.51,3.899
10483,124.819,109.118,13.116,2.586,90.001,6.483,3.668
5985,71.689,52.648,15.809,3.232,43.425,8.827,3.357
11909,15.719,10.044,5.674,0.0,9.404,0.0,4.397
11135,16.563,1.83,11.535,3.198,1.711,6.738,2.353
3418,54.194,44.015,7.404,2.776,35.931,5.583,0.0
11307,130.704,108.876,17.924,3.904,89.778,10.244,3.641
10013,23.843,9.972,11.206,2.665,8.226,4.575,4.107
5529,89.163,78.437,8.406,2.319,62.653,2.712,3.801
1189,116.259,103.053,10.986,2.221,61.814,4.405,4.106
12576,76.941,66.269,8.353,2.319,52.589,2.801,3.67
7870,18.969,6.807,9.317,2.845,5.164,3.391,3.828
8838,33.129,14.994,18.135,0.0,14.051,10.175,3.801
10221,67.291,44.572,14.625,3.316,41.796,11.029,0.0
11797,6.131,0.628,5.503,0.0,0.505,0.0,4.264
9780,58.412,38.636,15.713,0.0,31.52,8.089,4.071
8652,19.022,9.468,9.554,0.0,7.751,3.523,3.879
10477,101.283,79.011,13.013,2.776,64.912,6.271,3.809
7246,18.095,12.461,5.634,0.0,7.36,0.0,4.365
6394,136.273,124.455,9.043,2.776,102.611,5.24,1.883
7074,165.755,152.262,13.494,0.0,119.314,6.82,3.633
10219,104.793,94.519,8.418,1.856,88.815,2.481,4.035
5723,42.559,29.61,10.728,2.221,24.423,4.21,4.092
39,13.872,8.548,5.324,0.0,7.017,0.0,4.121
2162,68.406,57.425,10.981,0.0,43.927,4.722,3.784
999,39.983,32.618,5.233,2.132,26.673,3.946,0.0
12318,98.109,78.039,20.07,0.0,63.509,11.581,3.95
5175,71.226,54.333,8.088,2.319,44.237,2.432,3.827
5949,9.361,5.777,3.584,0.0,5.36,2.703,0.0
2350,13.898,4.142,7.86,1.897,3.419,2.374,3.715
3282,64.586,36.736,9.202,2.783,34.418,3.301,3.829
3044,65.121,48.064,13.804,3.254,39.245,6.903,3.779
10689,14.874,1.128,13.745,0.0,1.03,8.907,1.926
3878,76.571,58.241,15.098,3.232,55.069,7.971,3.726
1713,12.17,6.546,5.624,0.0,4.691,0.0,4.358
1979,50.324,15.308,12.243,2.776,14.311,5.613,3.871
4437,107.488,97.631,8.74,0.0,80.478,2.739,4.032
707,69.325,56.518,12.806,0.0,44.03,6.238,3.684
11931,57.412,42.492,11.97,2.951,39.87,7.257,2.177
3612,35.023,18.313,13.159,3.551,14.824,8.103,2.268
6360,203.025,176.136,22.745,4.145,165.964,13.776,3.753
3420,19.964,12.633,5.435,1.897,9.838,2.155,2.129
8655,57.663,38.611,13.186,2.776,35.818,6.274,3.93
10470,31.831,18.731,13.1,0.0,17.619,6.331,3.818
4098,54.763,41.886,12.876,0.0,39.213,6.148,3.828
10642,194.525,162.623,18.52,3.688,131.724,10.718,3.613
8231,52.217,38.571,9.249,2.776,22.989,5.181,2.088
12743,25.989,15.571,7.635,2.783,12.44,3.718,2.3
11132,114.228,95.189,8.189,2.221,78.091,4.204,2.247
9773,43.52,17.112,17.668,3.878,13.449,10.06,3.627
3249,42.971,20.289,18.804,3.878,16.295,10.671,3.896
10484,83.097,72.98,8.261,1.856,68.55,2.479,3.92
11556,115.608,93.06,16.231,3.688,76.761,10.668,2.124
952,15.591,5.495,5.688,0.0,5.16,0.0,4.407
2995,57.879,43.358,11.856,2.665,35.028,5.444,3.741
3847,22.433,9.927,12.505,0.0,7.964,5.937,3.751
5371,40.078,32.911,7.167,0.0,22.376,3.497,2.152
12920,31.643,11.224,16.515,3.904,10.3,10.827,2.19
7426,28.141,15.106,9.837,3.198,12.46,5.566,2.182
11799,29.164,17.14,9.893,2.132,13.107,3.973,3.691
7614,21.454,9.025,10.298,2.131,8.498,4.236,3.742
10479,71.067,61.994,9.073,0.0,50.778,5.157,1.995
5143,69.339,58.719,8.301,2.319,47.918,2.596,3.835
4091,55.069,40.114,12.179,2.776,32.291,5.514,3.922
5527,48.37,33.849,11.856,2.665,26.747,5.509,3.675
1187,65.209,52.984,9.539,0.0,42.825,3.721,3.67
5715,12.817,1.949,10.868,0.0,1.571,4.339,4.08
2530,138.157,95.236,29.896,4.974,77.735,19.393,3.648
6190,17.082,8.75,8.331,0.0,6.4,2.466,3.989
11907,20.559,6.197,14.363,0.0,4.951,7.306,3.821
3624,64.446,50.296,14.15,0.0,47.63,7.177,3.785
7284,68.324,49.399,13.059,2.776,40.745,6.115,4.002
1173,10.402,7.412,2.991,0.0,6.068,0.0,2.357
4633,17.135,3.307,11.163,2.665,2.578,4.845,3.803
503,30.944,25.576,5.368,0.0,19.837,0.0,4.155
3416,47.517,36.052,9.333,2.132,29.668,3.506,3.725
11309,59.71,47.247,10.331,2.132,38.971,4.365,3.64
6500,104.699,92.21,12.488,0.0,75.395,5.619,4.056
3240,66.321,47.146,9.088,2.586,38.435,6.853,0.0
2392,85.541,73.139,12.403,0.0,68.311,7.708,2.067
6732,77.615,62.604,9.208,2.371,51.157,2.794,4.34
1517,6.934,1.693,5.241,0.0,1.357,0.0,4.061
355,23.065,13.591,7.4,0.0,12.738,3.519,2.314
6993,119.049,105.254,10.277,2.221,86.793,4.411,3.551
10210,13.788,10.762,3.025,0.0,8.877,0.0,2.385
12775,31.531,19.876,8.99,2.665,18.115,4.933,2.153
5518,37.344,12.219,12.8,3.232,11.328,7.926,2.163
1984,117.671,92.319,19.034,3.688,75.883,10.544,4.125
5940,15.828,4.669,8.788,2.371,3.514,3.027,3.781
4892,133.715,117.552,12.932,3.232,111.269,8.113,2.072
10446,87.377,76.266,8.74,2.371,62.711,2.89,3.881
30,30.827,20.746,10.081,0.0,19.426,7.602,0.0
5188,21.135,2.691,15.19,3.254,2.054,8.084,3.683
1528,48.344,38.787,9.558,0.0,36.014,3.526,3.878
9577,38.885,25.232,11.05,2.603,18.88,6.406,2.304
12781,36.248,25.69,10.558,0.0,20.819,4.461,3.719
11938,69.856,42.49,22.392,4.974,40.216,13.742,3.585
11104,12.993,7.648,5.345,0.0,6.244,0.0,4.141
3247,55.791,39.704,12.855,3.232,36.925,7.897,2.235
11558,64.036,45.472,15.332,3.232,37.084,8.213,3.664
1510,14.254,5.673,8.582,0.0,4.446,2.775,3.874
352,77.645,62.867,11.58,3.198,59.469,5.759,3.211
5382,61.4,50.095,8.529,2.776,40.952,4.566,2.156
1722,23.046,14.468,8.578,0.0,13.523,2.97,3.676
6507,32.761,10.962,18.251,3.548,8.751,10.569,3.57
4634,20.312,12.338,7.974,0.0,9.382,6.013,0.0
9319,52.071,35.357,14.129,2.586,29.164,6.998,3.947
6351,145.473,122.046,17.11,3.688,100.711,9.415,3.84
1174,131.536,110.626,17.221,3.688,85.563,9.512,3.829
6197,37.152,19.743,11.861,0.0,16.284,5.535,3.643
7045,22.7,18.998,3.702,0.0,15.53,2.792,0.0
8831,46.575,24.313,22.261,0.0,19.791,13.516,3.64
2705,59.964,41.44,18.524,0.0,38.516,10.672,3.663
5520,99.952,78.938,17.333,3.681,60.789,11.509,2.114
1180,74.79,61.379,10.746,2.665,50.508,4.567,3.759
2361,37.959,26.517,9.071,2.371,21.315,3.225,3.803
4096,21.393,5.473,12.369,3.551,4.485,6.693,2.889
5978,98.882,70.333,23.576,4.974,57.238,14.214,4.05
3081,14.594,5.154,9.44,0.0,4.208,3.903,3.411
2153,8.523,3.063,5.461,0.0,2.863,0.0,4.231
7421,62.145,41.563,17.034,3.548,33.661,9.181,4.001
11103,80.946,66.849,14.097,0.0,45.446,10.63,0.0
11331,44.099,33.228,8.5,2.371,31.446,2.872,3.714
1379,27.036,18.341,6.323,2.371,15.128,2.826,2.158
11755,155.091,125.941,20.41,3.878,114.595,11.808,3.986
3876,54.018,35.645,18.373,0.0,29.011,10.638,3.595
11567,188.298,173.91,11.612,2.776,143.44,5.728,3.257
3882,22.631,16.352,6.279,0.0,14.671,2.781,2.169
2950,151.401,129.725,21.677,0.0,122.789,13.049,3.656
997,72.866,63.24,7.73,1.897,58.842,2.053,3.936
12124,22.08,15.727,6.354,0.0,12.051,2.865,2.142
5947,37.003,26.618,8.014,2.371,20.213,2.826,3.382
4895,83.79,66.128,14.43,3.232,44.955,7.244,3.935
399,11.503,5.936,5.567,0.0,4.785,0.0,4.313
11593,18.762,11.108,7.653,0.0,7.505,1.908,4.021
1983,16.722,13.5,3.221,0.0,9.116,0.0,2.54
10819,80.684,68.749,11.935,0.0,56.252,5.715,3.531
2508,100.305,78.813,21.492,0.0,73.865,12.761,3.87
6994,46.961,25.826,21.135,0.0,20.721,12.644,3.645
8032,106.997,98.207,8.79,0.0,76.004,3.067,3.744
12540,17.852,3.369,12.115,2.367,3.129,5.642,3.733
6108,16.315,2.292,14.023,0.0,2.146,6.692,4.172
8092,111.256,100.12,8.817,2.319,82.361,3.167,3.663
3648,18.445,9.576,6.498,2.371,8.883,3.122,2.0
2,198.717,177.868,17.302,3.548,146.664,9.662,3.727
339,5.456,0.76,4.696,0.0,0.647,3.541,0.0
937,64.923,53.603,9.189,2.132,44.21,3.667,3.452
3822,16.515,6.493,10.022,0.0,5.99,3.961,3.805
9524,29.19,15.253,12.217,0.0,12.415,5.714,3.751
10627,20.765,9.132,11.632,0.0,8.573,4.467,4.544
2904,89.562,68.879,13.644,3.331,56.315,6.935,3.58
10243,82.915,67.981,12.158,2.776,56.074,5.909,3.51
9988,50.172,34.91,15.262,0.0,28.716,7.737,4.087
11391,36.009,21.874,11.47,2.665,16.863,5.094,3.792
10071,62.809,50.118,10.471,2.221,41.082,4.465,3.638
9386,81.974,69.898,9.705,2.371,41.623,3.204,4.315
8254,44.838,31.881,10.112,2.845,26.153,4.044,3.79
4499,77.425,59.919,14.274,3.232,49.0,7.603,3.456
3021,49.001,32.478,12.133,2.776,26.234,5.581,3.819
1776,71.473,59.748,7.513,0.0,49.265,2.166,3.654
12987,21.477,8.251,13.226,0.0,6.706,8.108,2.317
13069,24.512,5.754,14.501,4.257,5.349,10.935,0.0
1120,4.135,4.135,0.0,0.0,3.071,0.0,0.0
5580,133.118,122.285,9.211,0.0,100.535,5.055,2.2
6137,20.144,8.127,9.646,2.371,5.526,3.514,3.96
10288,122.812,110.44,10.152,2.221,104.537,4.471,3.385
8891,92.613,66.129,12.417,0.0,62.206,6.137,3.433
2597,23.406,7.455,12.753,3.198,5.775,6.151,3.729
3445,44.212,20.3,19.767,4.145,19.161,13.729,1.849
1312,38.174,28.441,7.837,1.897,17.0,2.161,3.911
5574,46.027,19.371,17.915,3.878,15.863,9.836,4.027
2751,76.949,62.943,14.005,0.0,51.553,7.097,3.741
3683,14.647,1.49,10.492,2.665,1.166,4.022,4.107
2563,93.36,38.725,22.673,0.0,31.508,13.81,3.754
4694,53.958,42.94,8.647,2.371,40.127,2.801,3.898
1782,32.773,27.785,4.989,0.0,16.667,0.0,3.865
12973,92.876,80.866,12.01,0.0,66.245,5.537,3.757
5322,7.944,1.416,6.528,0.0,1.107,2.829,2.316
2335,12.29,6.74,5.55,0.0,4.043,0.0,4.301
2769,71.792,49.274,11.894,3.24,46.511,7.24,2.109
11998,78.116,56.995,14.495,3.198,45.843,7.295,3.933
11396,101.24,82.81,14.552,3.878,78.204,10.974,0.0
7815,99.787,67.989,21.358,4.426,56.081,12.722,3.805
8061,134.336,109.972,24.363,0.0,103.766,15.088,3.689
3489,150.387,136.747,10.864,2.776,129.443,5.002,3.415
64,28.698,21.003,5.798,1.897,15.715,2.403,2.167
8637,57.774,44.493,10.505,2.776,42.111,6.201,2.074
1588,35.089,22.037,10.366,0.0,17.269,4.038,3.993
5914,56.255,36.246,12.97,3.331,29.588,8.014,2.208
5128,140.94,125.001,15.939,0.0,102.329,8.294,4.054
12345,80.438,58.128,18.621,3.688,44.157,10.499,3.926
11706,40.817,27.673,10.923,2.221,21.241,4.439,4.022
90,11.511,5.889,5.622,0.0,5.444,0.0,4.351
6759,138.935,65.693,21.156,0.0,53.537,12.802,3.568
10082,46.8,37.174,9.626,0.0,34.962,3.577,3.88
1924,17.657,6.813,8.473,2.371,5.501,2.598,3.967
568,74.504,63.32,8.813,2.371,51.974,3.0,3.828
9147,96.475,74.376,18.411,3.688,68.75,10.441,3.805
8608,62.67,44.813,17.856,0.0,35.116,10.483,3.35
2332,74.531,59.197,15.334,0.0,55.227,8.362,3.504
2100,77.494,48.113,8.397,2.371,45.535,2.851,3.654
12974,42.186,22.578,16.061,3.548,17.061,10.534,2.124
12148,78.996,56.495,16.184,3.688,46.153,10.658,2.097
791,66.575,57.205,5.116,2.845,47.172,3.858,0.0
10049,89.273,67.132,10.832,3.331,54.906,6.378,2.16
2756,11.641,6.525,5.116,0.0,5.299,0.0,3.964
3684,83.348,60.527,15.754,2.951,49.925,8.859,3.332
2590,59.797,43.654,12.455,3.688,40.898,9.392,0.0
3442,25.93,17.218,8.712,0.0,16.231,4.648,2.219
557,35.389,24.545,10.844,0.0,20.18,4.696,3.705
1315,40.376,25.192,8.6,2.371,23.843,2.599,4.064
1127,111.451,97.514,11.272,2.665,56.712,4.533,4.2
10881,39.474,28.526,10.948,0.0,23.057,4.653,3.828
8298,40.147,26.63,13.516,0.0,24.355,6.413,4.057
7486,9.225,6.26,2.965,0.0,5.816,0.0,2.337
3026,50.14,29.173,10.357,2.132,17.499,4.266,3.759
133,60.576,44.181,13.198,3.198,36.619,6.253,3.971
4203,22.944,11.39,11.555,0.0,8.912,4.973,3.979
2109,21.517,15.983,5.534,0.0,10.867,0.0,4.289
8433,115.147,84.377,26.169,4.601,69.577,16.517,3.651
12373,19.984,5.342,11.977,2.665,4.315,5.569,3.71
10424,106.276,85.276,21.0,0.0,69.411,14.388,2.163
12717,32.509,21.705,10.803,0.0,17.383,3.83,4.54
11192,173.453,146.648,22.66,4.145,136.87,14.037,3.516
10272,203.03,188.84,14.19,0.0,150.713,7.388,3.604
12525,65.972,42.558,15.299,0.0,39.637,8.031,3.82
1912,30.14,20.252,7.991,1.897,12.105,2.385,3.806
8291,27.868,12.088,15.779,0.0,9.971,8.258,3.967
10888,97.215,83.396,11.154,2.665,68.809,4.595,4.046
11354,56.669,29.177,13.185,3.331,19.835,6.386,3.828
10286,97.874,87.257,7.833,2.783,71.975,4.064,2.107
906,21.612,4.172,17.44,0.0,3.15,9.605,3.905
4804,14.191,2.195,9.151,2.845,2.052,3.482,3.608
308,79.995,55.8,19.938,4.257,45.703,12.033,3.412
4038,26.237,14.875,9.043,2.319,14.044,2.903,4.102
7020,148.178,129.063,19.115,0.0,106.167,11.323,3.468
9986,112.254,90.484,8.573,2.221,84.905,4.587,2.166
7212,73.575,65.453,8.122,0.0,44.498,3.063,3.229
11991,32.427,18.365,11.103,2.959,14.915,6.632,2.119
10843,101.527,73.894,23.207,4.426,60.018,14.22,3.758
9388,47.697,31.064,12.235,2.776,25.61,5.729,3.738
2304,22.128,1.33,17.25,3.548,1.076,9.598,3.766
5121,102.339,83.699,11.68,2.951,68.63,8.808,0.0
5313,96.912,84.23,12.682,0.0,78.084,6.17,3.644
3222,12.698,9.754,2.944,0.0,7.862,0.0,2.321
1575,23.805,18.523,5.282,0.0,11.458,0.0,4.092
105,53.955,41.957,11.998,0.0,34.167,5.627,3.668
1747,44.182,34.48,9.703,0.0,26.067,3.827,3.69
4235,41.67,27.471,14.199,0.0,22.662,7.308,3.692
939,26.436,14.829,11.607,0.0,11.403,5.095,3.897
13058,30.847,16.101,12.143,2.603,12.967,5.56,3.847
99,41.008,29.556,8.788,2.665,24.341,4.672,2.255
3010,39.306,28.02,11.286,0.0,22.962,4.81,3.933
1323,12.181,1.829,7.507,2.845,1.435,3.733,2.184
561,16.719,13.675,3.044,0.0,11.28,0.0,2.4
5783,12.352,7.471,4.881,0.0,5.031,0.0,3.782
4651,109.133,90.0,14.079,2.951,84.063,7.091,3.76
6106,28.024,13.176,14.848,0.0,10.675,8.022,3.48
3646,31.175,22.836,8.339,0.0,21.386,2.772,3.689
11965,67.83,46.875,12.26,2.776,38.407,5.717,3.77
1111,159.501,137.073,11.389,2.776,113.045,5.093,3.72
12380,28.151,22.811,5.339,0.0,18.819,0.0,4.132
11737,23.917,10.954,12.963,0.0,8.537,6.165,3.878
3028,45.423,31.682,10.223,2.221,21.28,4.407,3.505
901,33.177,13.86,16.063,3.254,12.889,8.542,3.902
13060,78.778,55.555,16.262,2.951,52.582,8.851,3.683
559,14.118,8.646,5.471,0.0,6.995,0.0,4.239
4669,23.204,11.084,9.988,2.132,8.458,3.793,3.945
1129,52.992,40.337,12.656,0.0,37.683,6.02,3.785
11161,20.648,9.372,8.905,2.371,5.456,3.328,3.571
